user_id,lesson,time_value,timestamp,engagement,excitation,stress,relax,interest,focus,main_exercise,sub_exercise
id_0,lesson_1,2021-06-13 18:34:30.073826,1622166864.47494,0.42908559999999996,0.3866114,0.421162,0.4944116,0.5813729999999999,0.4269754,TE,DNA
id_0,lesson_1,2021-06-13 18:34:31.073826,1622166865.4753802,0.4086112,0.3862778,0.4098625,0.47317170000000003,0.5683060000000001,0.41396279999999996,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:32.073826,1622166866.4758198,0.3881368,0.3859442,0.398563,0.4519318,0.555239,0.4009502,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:33.073826,1622166867.4762602,0.3676624,0.3856106,0.3872635,0.43069189999999996,0.5421720000000001,0.3879376,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:34.073826,1622166868.4767,0.347188,0.385277,0.37596399999999996,0.409452,0.529105,0.374925,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:35.073826,1622166869.47916,0.3433163,0.37821950000000004,0.3729217,0.4038074,0.5254646000000001,0.35987290000000005,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:36.073826,1622166870.4816198,0.3394446,0.371162,0.3698794,0.3981628,0.5218242000000001,0.3448208,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:37.073826,1622166871.48408,0.3355729,0.3641045,0.36683709999999997,0.39251820000000004,0.5181838000000001,0.32976869999999997,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:38.073826,1622166872.48654,0.33170120000000003,0.357047,0.3637948,0.3868736,0.5145434,0.31471659999999996,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:39.073826,1622166873.4889998,0.3278295,0.34998949999999995,0.3607525,0.381229,0.510903,0.2996645,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:40.073826,1622166874.4914598,0.3239578,0.342932,0.35771020000000003,0.3755844,0.5072626,0.28461240000000004,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:41.073826,1622166875.4939198,0.3200861,0.3358745,0.35466790000000004,0.3699398,0.5036222,0.26956030000000003,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:42.073826,1622166876.49638,0.3162144,0.328817,0.3516256,0.36429520000000004,0.4999818,0.2545082,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:43.073826,1622166877.49884,0.31234270000000003,0.3217595,0.3485833,0.3586506,0.49634140000000004,0.2394561,OP,ASSOC
id_0,lesson_1,2021-06-13 18:34:44.073826,1622166878.5013,0.308471,0.314702,0.345541,0.353006,0.492701,0.224404,OP,ASSOC
